model,parameter_value,a,b,K0,n,n_over_n0,eps,mu_b,P,dP_dn,d2eps_dn2,vs2,quark_fraction,n_q,n_n,k_bu,k_f,label,target_k0,energy_per_baryon_minus_mn
clausius,4.11410812010825,454.4126974680453,1.9364497235832598,279.9999999698599,0.5353047482014388,3.3456546762589925,573.5681317159099,1469.4882872965907,213.14678284737684,399.08924509521216,747.6535504422085,0.2715838217597599,0.1854634540532631,0.09927946757255111,0.4360252806288877,2.7168177831615568,3.9477063079532146,k0_280,280.0,133.47962659220116
clausius,4.11410812010825,454.4126974680453,1.9364497235832598,279.9999999698599,0.5410589928057553,3.3816187050359705,582.036304666271,1473.6830472864058,215.39340409278572,383.0275160499686,710.3171401615706,0.25991173390727645,0.1931927871745615,0.1045286948460049,0.4365302979597504,2.7789212404398596,3.9841023718156245,k0_280,280.0,137.73538635412137
clausius,4.11410812010825,454.4126974680453,1.9364497235832598,279.9999999698599,0.5468132374100719,3.4175827338129494,590.5279971625511,1477.676468359638,217.55485088244745,369.2815262453808,677.6742810709087,0.24990688703009434,0.2008167970744369,0.1098092829345943,0.43700395447547763,2.839422056824143,4.020048080095057,k0_280,280.0,141.94458941690937
clausius,4.11410812010825,454.4126974680453,1.9364497235832598,279.9999999698599,0.5525674820143884,3.4535467625899274,599.042128356239,1481.493659560638,219.64327655252825,357.4822411604113,649.0650091296542,0.24129852926027962,0.20833245207374265,0.11511773846427123,0.43744974355011723,2.8983950801429663,4.055559227797101,k0_280,280.0,146.10673420814942
clausius,4.11410812010825,454.4126974680453,1.9364497235832598,279.9999999698599,0.5583217266187049,3.489510791366906,607.5777509562629,1485.1562275722695,221.66893139712,347.33171168725727,623.9319743139077,0.23386880466779425,0.2157381950929029,0.12045132158187256,0.4378704050368324,2.9559153684078443,4.090648041462671,k0_280,280.0,150.22157904522396
clausius,4.11410812010825,454.4126974680453,1.9364497235832598,279.9999999698599,0.5640759712230216,3.525474820143885,616.1340327743887,1488.6828173187318,223.64053980829712,338.5908297899271,601.803109598588,0.22744323092259733,0.2230334602391455,0.12580781569962715,0.4382681555233944,3.0120557543066564,4.125324630819656,k0_280,280.0,154.2890961628725
clausius,4.11410812010825,454.4126974680453,1.9364497235832598,279.9999999698599,0.5698302158273381,3.561438848920863,624.7102410944531,1492.089561190742,225.5656003078995,331.0664435047632,582.2772019822471,0.22188108014143607,0.23021849789384236,0.13118545634229375,0.43864475948504433,3.066886418167253,4.159597305380284,k0_280,280.0,158.30943348175128
clausius,4.11410812010825,454.4126974680453,1.9364497235832598,279.9999999698599,0.5755844604316546,3.597402877697841,633.3057293876664,1495.3904526787294,227.4506144007122,324.6002300457559,565.0120479484106,0.21706720774115656,0.23729197745739133,0.13658157480957292,0.4390028856220817,3.1204619391230652,4.193481996041206,k0_280,280.0,162.28288274621627
clausius,4.11410812010825,454.4126974680453,1.9364497235832598,279.9999999698599,0.5813387050359712,3.6333669064748197,641.9199259817992,1498.5976580982615,229.3012585525009,319.0601301629873,549.7147807046778,0.21290579792302525,0.24425573184998778,0.1419953108512853,0.4393433941846859,3.1728491704978525,4.226982788344579,k0_280,280.0,166.2098529154007
clausius,4.11410812010825,454.4126974680453,1.9364497235832598,279.9999999698599,0.5870929496402877,3.6693309352517978,650.5523243639731,1501.721777723628,231.12251446559802,314.3341835466021,536.1339588581369,0.20931585877583986,0.25110990705583075,0.14742485601730618,0.43966809362298154,3.224100039752825,4.2601113636732775,k0_280,280.0,170.09084790162615
clausius,4.11410812010825,454.4126974680453,1.9364497235832598,279.9999999698599,0.5928471942446043,3.7052949640287767,659.202474855101,1504.772065506563,232.91877011175148,310.32622314379,524.0530831201474,0.20622805955619763,0.25785510595639,0.15286867608789095,0.43997851815671335,3.274264447218372,4.292878152426847,k0_280,280.0,173.92644791892008
clausius,4.11410812010825,454.4126974680453,1.9364497235832598,279.9999999698599,0.5986014388489208,3.741258992805755,667.8699774413079,1507.756614736863,234.6939004558042,306.95286084087695,513.2852420740862,0.20358249988141955,0.26449377540987606,0.1583263545269351,0.4402750843219857,3.3233980033378874,4.325286452821876,k0_280,280.0,177.71729384009973
clausius,4.11410812010825,454.4126974680453,1.9364497235832598,279.9999999698599,0.6043556834532374,3.777223021582734,676.5544755850453,1510.6825155403637,236.45133379829778,304.1413182397806,503.66867792141664,0.20132709229840445,0.27102603871164893,0.16379612685920217,0.44055955659403523,3.3715399420987557,4.357349418610745,k0_280,280.0,181.464074068552
clausius,4.11410812010825,454.4126974680453,1.9364497235832598,279.9999999698599,0.6101099280575538,3.813187050359711,685.2556508690748,1513.555988984135,238.19410753466613,301.82779892113126,495.0630901427098,0.19941634212270626,0.27745386020924323,0.16927735469155197,0.44083257336600185,3.418735964870085,4.389072850238823,k0_280,280.0,185.16751351804282
clausius,4.11410812010825,454.4126974680453,1.9364497235832598,279.9999999698599,0.6158641726618704,3.84915107913669,693.9732183509311,1516.3825016276492,239.92491576504707,299.95621232735516,487.34653540868584,0.19781038887311694,0.28377888613212526,0.17476924892666845,0.441094923735202,3.4650269155802746,4.420463972864687,k0_280,280.0,188.82836436394746
clausius,4.11410812010825,454.4126974680453,1.9364497235832598,279.9999999698599,0.6216184172661869,3.885115107913668,702.7069225252167,1519.1668636735224,241.64615036729796,298.4771357492773,480.4128274047719,0.19647422734558917,0.29000264452204966,0.18027098489080515,0.44134743237538177,3.5104502240681716,4.451530554235617,k0_280,280.0,192.44739828599108
clausius,4.11410812010825,454.4126974680453,1.9364497235832598,279.9999999698599,0.6273726618705036,3.921079136690647,711.4565338076309,1521.9133132782154,243.35993666084136,297.3469471363032,474.169326656867,0.1953770589573299,0.2961266640671603,0.18578177348664676,0.4415908883838568,3.555040819818001,4.482280357172714,k0_280,280.0,196.0253999695051
clausius,4.11410812010825,454.4126974680453,1.9364497235832598,279.9999999698599,0.6331269064748201,3.9570431654676255,720.2218454675541,1524.6255891584428,245.0681644996361,296.5270879474979,468.5350826039807,0.19449174279645523,0.3021533005505045,0.19130138445869746,0.4418255220161226,3.5988354895847516,4.512717627198306,k0_280,280.0,199.56316166954412
clausius,4.11410812010825,454.4126974680453,1.9364497235832598,279.9999999698599,0.6388811510791367,3.9930071942446044,729.0026709476667,1527.3069932672386,246.77251545255254,295.98342995873367,463.43924007221835,0.19379432639508928,0.30808372742169243,0.19682888640392185,0.44205226467521486,3.641862993121469,4.542851448770354,k0_280,280.0,203.0614786745632
clausius,4.11410812010825,454.4126974680453,1.9364497235832598,279.9999999698599,0.6446353956834533,4.028971223021583,737.7988415178402,1529.9604449988612,248.47448660925045,295.68572798774244,458.8196884472519,0.1932636421773391,0.3139196963330295,0.20236374765847198,0.4422716480249813,3.6841531390828814,4.572688360560739,k0_280,280.0,206.52114553159686
clausius,4.11410812010825,454.4126974680453,1.9364497235832598,279.9999999698599,0.6503896402877698,4.064935251798561,746.6102042185717,1532.588528164544,250.1754114622463,295.6071451533391,454.6218999451429,0.19288095905778677,0.31966331858682273,0.2079057107888784,0.44248392949889137,3.725735760760608,4.602233217644667,k0_280,280.0,209.94295291700587
clausius,4.11410812010825,454.4126974680453,1.9364497235832598,279.9999999698599,0.6561438848920864,4.10089928057554,755.4366200554967,1535.193531780363,251.8764782492425,295.7238402001356,450.79794051490813,0.19262968093487526,0.3253164973822875,0.2134544304119004,0.44268945448018604,3.7666380727443847,4.631491553113259,k0_280,280.0,213.32768505453737
clausius,4.11410812010825,454.4126974680453,1.9364497235832598,279.9999999698599,0.6618981294964028,4.136863309352518,764.2779624122292,1537.7774855508815,253.57874608592508,296.01460818137997,447.3056154566174,0.19249508525307743,0.3308804658078427,0.21900916140510954,0.4428889680912933,3.8068826599429153,4.660471532798812,k0_280,280.0,216.67611759791612
clausius,4.11410812010825,454.4126974680453,1.9364497235832598,279.9999999698599,0.6676523741007195,4.172827338129497,773.134115653238,1540.3421907777088,255.28315917309567,296.46056720678513,444.10773353567123,0.1924640959533181,0.33635753047532263,0.22456990376850428,0.44308247033221526,3.846495954340223,4.689176552309115,k0_280,280.0,219.98901590755963
