model,parameter_value,a,b,K0,n,n_over_n0,eps,mu_b,P,dP_dn,d2eps_dn2,vs2,quark_fraction,n_q,n_n,k_bu,k_f,label,target_k0,energy_per_baryon_minus_mn
clausius,3.5073713953624717,436.714809276499,2.1436242133464485,315.00000015594054,0.33966043165467624,2.1228776978417265,323.5545618217407,1107.2724442029316,53.06771826960771,941.5082135399447,2759.4416341808464,0.8502949915074315,0.009153620662759172,0.003109122745515944,0.3365513089091603,0.520107740336521,2.6220554779464424,k0_315,315.0,14.582437246296763
clausius,3.5073713953624717,436.714809276499,2.1436242133464485,315.00000015594054,0.34541467625899275,2.1588417266187045,329.9717627019196,1123.622147220682,58.68086106719581,1007.0948103133959,2923.2166961535163,0.8962931291488686,0.011093070678947404,0.0038317094172867425,0.341582966841706,0.576914655468117,2.6720042649088596,k0_315,315.0,17.291669351379824
clausius,3.5073713953624717,436.714809276499,2.1436242133464485,315.00000015594054,0.3511689208633093,2.194805755395683,336.48575517761105,1140.853439872112,64.65785802616979,1066.8190287480838,3065.8553146223835,0.9351061157055132,0.013432467251180271,0.004717065029128719,0.3464518558341806,0.6394619155452359,2.7231017041060883,k0_315,315.0,20.187741530197627
clausius,3.5073713953624717,436.714809276499,2.1436242133464485,315.00000015594054,0.35692316546762587,2.2307697841726615,343.1012622033198,1158.8238423471137,70.9583363471076,1118.4230372318916,3180.1087382493906,0.9651363704828568,0.016241999136492654,0.005797145745319404,0.35112601972230645,0.7080409194708818,2.775176443364163,k0_315,315.0,23.27484959908054
clausius,3.5073713953624717,436.714809276499,2.1436242133464485,315.00000015594054,0.3626774100719424,2.26673381294964,349.8220668619695,1177.352538493962,77.52921748083963,1159.8262742598854,3259.901174762973,0.9851138349295993,0.019591271429790755,0.007105311582172951,0.35557209848976945,0.7827285259160913,2.8279991695595075,k0_315,315.0,26.55433160994835
clausius,3.5073713953624717,436.714809276499,2.1436242133464485,315.00000015594054,0.36843165467625894,2.3026978417266184,356.6508111873343,1196.2284263119682,84.30618450831659,1189.2799932559142,3300.7819786268883,0.9941913827633436,0.023545013253043822,0.008674728192193382,0.35975692648406554,0.8633759226612481,2.881283839316547,k0_315,315.0,30.024344978510385
clausius,3.5073713953624717,436.714809276499,2.1436242133464485,315.00000015594054,0.3741858992805755,2.338661870503597,363.588848797241,1215.2202944551605,91.2160334492686,1205.5110174530284,3300.212400008165,0.9920102741482892,0.02815195180924555,0.01053406340424597,0.36365183587632954,0.9495070131384555,2.9347127162360103,k0_315,315.0,33.679717210860076
clausius,3.5073713953624717,436.714809276499,2.1436242133464485,315.00000015594054,0.37994014388489206,2.3746258992805753,370.63616083218346,1234.0882222094544,98.1797950435631,1207.836050445612,3257.704077904514,0.9787274756444545,0.033438854240376674,0.012704763091434647,0.3672353807934574,1.0403611458741215,2.9879594024801492,k0_315,315.0,37.5119768140969
clausius,3.5073713953624717,436.714809276499,2.1436242133464485,315.00000015594054,0.3856943884892086,2.410589928057554,377.7913397850397,1252.595415149828,105.11640160161997,1196.2287504057954,3174.8319760861136,0.9550001029364374,0.039404776161275024,0.015198201045077115,0.3704961874441315,1.1349386764976606,3.0407213377068603,k0_315,315.0,41.50955746303259
clausius,3.5073713953624717,436.714809276499,2.1436242133464485,315.00000015594054,0.3914486330935252,2.4465539568345323,385.0516416502186,1270.5198003332357,111.94658070866488,1171.327765604306,3055.1378691128593,0.9219279898645316,0.046018005565053796,0.018013685376130545,0.3734349477173946,1.2320731809791723,3.092753400916919,k0_315,315.0,45.65815868929542
